metarow	metacol	Column	Row	Name	ID	F635.Median.M1K3.1	F532.Median.M1K3.1	Flags.M1K3.1	F635.Median.M1K3.2	F532.Median.M1K3.2	Flags.M1K3.2	F635.Median.M1K5.1	F532.Median.M1K5.1	Flags.M1K5.1	F635.Median.M1K5.2	F532.Median.M1K5.2	Flags.M1K5.2	F635.Median.M2K3.1	F532.Median.M2K3.1	Flags.M2K3.1	F635.Median.M2K3.2	F532.Median.M2K3.2	Flags.M2K3.2	F635.Median.M2K5.1	F532.Median.M2K5.1	Flags.M2K5.1	F635.Median.M2K5.2	F532.Median.M2K5.2	Flags.M2K5.2	F635.Median.M3K3.1	F532.Median.M3K3.1	Flags.M3K3.1	F635.Median.M3K3.2	F532.Median.M3K3.2	Flags.M3K3.2	F635.Median.M3K5.1	F532.Median.M3K5.1	Flags.M3K5.1	F635.Median.M3K5.2	F532.Median.M3K5.2	Flags.M3K5.2	F635.Median.M4K3.1	F532.Median.M4K3.1	Flags.M4K3.1	F635.Median.M4K3.2	F532.Median.M4K3.2	Flags.M4K3.2	F635.Median.M4K5.1	F532.Median.M4K5.1	Flags.M4K5.1	F635.Median.M4K5.2	F532.Median.M4K5.2	Flags.M4K5.2	F635.Median.M5K3.1	F532.Median.M5K3.1	Flags.M5K3.1	F635.Median.M5K3.2	F532.Median.M5K3.2	Flags.M5K3.2	F635.Median.M5K5.1	F532.Median.M5K5.1	Flags.M5K5.1	F635.Median.M5K5.2	F532.Median.M5K5.2	Flags.M5K5.2	F635.Median.M6K3.1	F532.Median.M6K3.1	Flags.M6K3.1	F635.Median.M6K3.2	F532.Median.M6K3.2	Flags.M6K3.2	F635.Median.M6K5.1	F532.Median.M6K5.1	Flags.M6K5.1	F635.Median.M6K5.2	F532.Median.M6K5.2	Flags.M6K5.2
1	1	 1	18	AI661939	718078	  417	  238	  0	  311	  220	  0	  201	  398	  0	  160	  351	  0	  448	  208	  0	  333	  204	  0	  179	  308	  0	   77	  274	-50	  313	  430	  0	  676	  791	  0	  378	  827	  0	   74	  514	-50	  272	  339	  0	  227	  336	  0	  232	  650	  0	  419	  750	  0	  823	  820	  0	  985	  682	  0	  615	 1118	  0	  567	  871	  0	 1550	 1554	  0	 1209	 1005	  0	  798	 1080	  0	 1526	 2064	  0
1	1	 2	18	AI666704	718680	  591	  598	  0	  443	  458	  0	  629	  746	  0	  720	  786	  0	  678	  732	  0	  538	  613	  0	  492	  547	  0	  168	  309	  0	  681	 1154	  0	  581	  866	  0	  985	 1113	  0	  222	  619	  0	  420	  583	  0	  360	  571	  0	  462	  787	  0	  575	  785	  0	 1474	 2532	  0	  937	  907	  0	  656	  938	  0	  374	  603	  0	  893	 1102	  0	  772	  762	  0	  784	  849	  0	  667	  985	  0
1	1	 3	18	AI666708	718685	  395	  319	  0	  345	  266	  0	  242	  507	  0	  237	  510	  0	  512	  349	  0	  425	  349	  0	  279	  446	  0	  119	  312	  0	  426	  553	  0	  403	  432	  0	  438	  913	  0	  114	  537	-50	  258	  303	  0	  262	  317	  0	  257	  721	  0	  297	  677	  0	  535	  643	  0	  267	  245	  0	  300	  564	  0	  242	  475	  0	  287	  330	  0	  415	  428	  0	  498	  694	  0	  444	  695	  0
1	1	 4	18	AI666717	718713	  626	  366	  0	  508	  300	  0	  376	  739	  0	  341	  711	  0	  746	  411	  0	  639	  357	  0	  352	  629	  0	  116	  306	  0	  638	  665	  0	  567	  521	  0	  552	 1289	  0	  149	  669	  0	  428	  384	  0	  341	  322	  0	  283	  867	  0	  339	  823	  0	  872	  829	  0	  656	  425	  0	  343	  800	  0	  368	  667	  0	  627	  627	  0	  663	  583	  0	  452	  651	  0	  436	  746	  0
1	1	 5	18	AI666721	718729	  343	  298	  0	  321	  255	  0	  296	  512	  0	  265	  511	  0	  499	  367	  0	  437	  350	  0	  305	  457	  0	  141	  322	  0	  448	  599	  0	  412	  446	  0	  488	  989	  0	  196	  619	-50	  259	  330	  0	  252	  310	  0	  270	  711	  0	  321	  708	  0	  492	  651	  0	  492	  367	  0	  290	  635	  0	  294	  586	  0	  601	  648	  0	  604	  554	  0	  390	  568	  0	  444	  680	  0
1	1	 6	18	AI666727	718799	  474	  494	  0	  371	  386	  0	  493	  616	  0	  444	  597	  0	  654	  624	  0	  451	  494	  0	  434	  531	  0	  159	  343	  0	  542	  843	  0	  472	  625	  0	  768	 1060	  0	  327	  701	  0	  330	  410	  0	  294	  380	  0	  325	  714	  0	  470	  731	  0	  661	  943	  0	  563	  555	  0	  471	  667	  0	  339	  551	  0	  527	  692	  0	  556	  536	  0	  503	  654	  0	  535	  775	  0
1	1	 7	18	AI666733	718842	  284	  121	-50	  227	  119	-50	  102	  297	-50	  106	  317	-50	  387	  145	-50	  263	  164	  0	  135	  280	  0	   80	  272	-50	  265	  339	  0	  272	  308	  0	  227	  727	  0	   83	  525	-50	  200	  264	  0	  172	  220	-50	   96	  481	-50	  122	  478	-50	  395	  426	  0	  339	  225	  0	  167	  427	  0	  195	  407	  0	  367	  369	  0	  236	  223	  0	  274	  434	  0	  316	  631	  0
1	1	 8	18	AI661028	719317	  309	  146	-50	  239	  134	-50	  124	  353	  0	  145	  353	  0	  403	  169	-50	  302	  193	  0	  144	  299	  0	   76	  277	-50	  316	  383	  0	  284	  320	  0	  289	  838	  0	   85	  564	-50	  203	  261	  0	  517	  595	  0	  119	  545	-50	  189	  636	  0	  509	  541	  0	  389	  305	  0	  170	  407	  0	  290	  508	  0	  486	  461	  0	  338	  283	  0	  313	  493	  0	  269	  471	  0
1	1	 9	18	AI661034	719360	  377	  241	  0	  336	  196	  0	  169	  437	  0	  198	  440	  0	  518	  273	  0	  476	  302	  0	  237	  451	  0	   76	  282	-50	  482	  497	  0	  326	  317	  0	  313	  898	  0	   85	  555	-50	  264	  310	  0	  237	  313	  0	  257	  768	  0	  263	  705	  0	  502	  529	  0	  560	  383	  0	  277	  544	  0	  305	  536	  0	  525	  521	  0	  284	  294	  0	  300	  514	  0	  299	  601	  0
1	1	10	18	AI661038	719436	  488	  411	  0	  471	  378	  0	  326	  577	  0	  352	  560	  0	  598	  411	  0	  487	  457	  0	  377	  522	  0	  107	  314	  0	  563	  744	  0	  651	  700	  0	  746	 1229	  0	  191	  660	  0	  297	  341	  0	  279	  395	  0	  302	  768	  0	  328	  734	  0	  675	  801	  0	  894	  675	  0	  392	  776	  0	  293	  602	  0	  593	  670	  0	  404	  337	  0	  484	  626	  0	  488	  819	  0
1	1	11	18	AI661040	719437	  435	  243	  0	  451	  237	  0	  262	  691	  0	  253	  595	  0	  698	  335	  0	  509	  274	  0	  282	  548	  0	   86	  298	-50	  533	  500	  0	  440	  368	  0	  454	 1093	  0	   74	  559	-50	  353	  301	  0	  272	  318	  0	  181	  674	  0	  295	  761	  0	  762	  667	  0	  553	  392	  0	  262	  619	  0	  246	  512	  0	  544	  495	  0	  318	  271	  0	  354	  597	  0	  275	  598	  0
1	1	12	18	AI661043	719466	  407	  272	  0	  359	  218	  0	  221	  466	  0	  277	  488	  0	  521	  289	  0	  347	  261	  0	  250	  425	  0	  127	  302	  0	  473	  541	  0	  370	  407	  0	  462	  962	  0	  142	  670	  0	  276	  366	  0	  274	  341	  0	  215	  663	  0	  400	  788	  0	  771	  925	  0	  598	  543	  0	  391	  731	  0	  406	  681	  0	  636	  651	  0	  541	  465	  0	  504	  678	  0	  495	  691	  0
1	1	13	18	AI661045	719490	  296	  147	-50	  291	  129	-50	  123	  372	  0	  128	  353	  0	  418	  174	  0	  295	  157	  0	  150	  294	  0	   72	  282	-50	  325	  360	  0	  299	  322	  0	  269	  962	  0	   55	  509	-50	  210	  297	  0	  218	  263	  0	  155	  633	  0	  252	  682	  0	  426	  508	  0	  537	  404	  0	  227	  519	  0	  273	  569	  0	  368	  311	  0	  334	  278	  0	  285	  490	  0	  308	  594	  0
1	1	14	18	AI451710	681150-G	  659	  753	  0	  611	  718	  0	  643	  932	  0	  680	  865	  0	  859	  944	  0	  805	  969	  0	  820	  904	  0	  422	  552	  0	  907	 1308	  0	  629	  816	  0	 1534	 1440	  0	  799	 1027	  0	  560	  577	  0	  505	  583	  0	  606	  995	  0	  668	  924	  0	 1465	 2316	  0	  639	  780	  0	  533	  774	  0	  440	  661	  0	  609	  861	  0	  711	  742	  0	  496	  597	  0	  458	  742	  0
1	1	15	18	AI449629	600225-G	  479	  362	  0	  367	  264	  0	  170	  354	  0	  143	  317	  0	  356	  216	-50	  290	  203	  0	  167	  272	  0	  142	  290	  0	  371	  500	  0	  384	  450	  0	  481	  949	  0	  109	  563	-50	  227	  334	  0	  192	  308	  0	  307	  685	  0	  330	  706	  0	  658	  841	  0	  305	  212	  0	  326	  592	  0	  421	  681	  0	  731	  769	  0	  733	  665	  0	  352	  499	  0	  537	  671	  0
1	1	16	18	E.coli control	E.coli control	  250	   71	-50	  240	   70	-50	   56	  263	-50	   60	  268	-50	  317	   72	-50	  202	   72	-50	   60	  198	-50	   67	  289	-50	  186	  228	-50	  164	  198	-50	   88	  611	-50	   46	  523	-50	  135	  185	-50	  147	  187	-50	   55	  364	-50	   68	  453	-50	   55	   74	-50	  325	  211	-50	  130	  279	  0	   42	  142	-50	  610	  574	  0	   74	   69	-50	  308	  438	  0	  292	  475	  0
1	1	17	18	lamda control	lamda control	  228	   71	-50	  222	   71	-50	   62	  269	-50	   62	  281	-50	  339	   71	-50	  193	   72	-50	   62	  209	-50	   77	  293	-50	  197	  275	  0	  169	  210	-50	  108	  606	-50	   47	  513	-50	  148	  251	  0	  150	  180	-50	   57	  381	-50	   80	  440	-50	  474	  542	  0	  135	  107	-50	   57	  198	  0	  230	  304	  0	  687	  689	  0	  492	  359	  0	  306	  436	  0	  360	  524	  0
1	1	18	18	yeast control	yeast control	  620	  326	  0	  303	   88	-50	  197	  472	  0	  229	  508	  0	  490	  253	  0	  436	  275	  0	  197	  383	  0	  119	  330	  0	  396	  455	  0	  329	  362	  0	  194	  675	-50	   58	  516	-50	  317	  473	  0	  208	  237	-50	  275	  650	  0	  101	  414	-50	 1075	 1186	  0	  172	  182	  0	  177	  375	  0	 1110	 1161	  0	 1324	 1464	  0	 1006	 1036	  0	  942	  796	  0	 1552	 1725	  0
1	1	19	18	human control	human control	  278	   84	-50	  246	   72	-50	   63	  272	-50	   71	  304	-50	  364	   89	-50	  230	   83	-50	   70	  226	-50	   73	  277	-50	  360	  650	  0	  311	  442	  0	  559	 1514	  0	   97	  548	-50	  256	  438	  0	  266	  468	  0	  369	  712	  0	   82	  470	-50	  475	  603	  0	  213	  229	  0	  193	  324	  0	  813	  672	  0	  419	  491	  0	  309	  316	  0	  468	  508	  0	  702	  641	  0
1	1	 1	19	mouse cot-1 control	mouse cot-1 control	 3580	 3975	  0	 2650	 3097	  0	 4077	 4776	  0	 2887	 3411	  0	 5999	 6617	  0	 4697	 5270	  0	 5411	 5232	  0	  611	  837	  0	 3542	 4514	  0	 3141	 3282	  0	 9243	 5603	  0	  665	  937	  0	 2347	 2512	  0	  901	 1148	  0	 2910	 3089	  0	 5381	 4251	  0	 6967	 7850	  0	 4049	 3645	  0	 5504	 5906	  0	 3073	 3414	  0	 4112	 4494	  0	  464	  517	  0	 3435	 3084	  0	 5871	 5916	  0
1	1	 2	19	mouse control	mouse control	 1125	 1144	  0	  661	  713	  0	  332	  642	  0	  268	  562	  0	  502	  250	  0	  545	  419	  0	  459	  521	  0	   74	  287	-50	 1189	 1608	  0	 1692	 1729	  0	 3466	 2509	  0	  323	  707	  0	 1031	 1051	  0	  495	  637	  0	 1466	 1757	  0	 1553	 1586	  0	 2719	 3373	  0	 4022	 3616	  0	 2179	 2211	  0	 1986	 1777	  0	 3054	 3690	  0	 2467	 2521	  0	 2173	 1989	  0	 2433	 2283	  0
1	1	 3	19	mouse control	mouse control	 1325	 1440	  0	  916	 1006	  0	 1409	 1769	  0	 1138	 1552	  0	 1926	 2143	  0	 1697	 2073	  0	 2006	 1947	  0	  164	  365	  0	 1357	 1796	  0	 1277	 1395	  0	 2494	 2010	  0	  287	  680	  0	  857	  854	  0	  475	  536	  0	 1276	 1505	  0	 1515	 1439	  0	 2407	 2862	  0	 3081	 2564	  0	 1980	 2019	  0	 2084	 1926	  0	 2118	 2437	  0	 1777	 2095	  0	 2058	 1879	  0	 1570	 1605	  0
1	1	 4	19	C14.1	C14.1	  398	  236	  0	  288	  194	  0	  219	  424	  0	  200	  425	  0	  516	  361	  0	  365	  254	  0	  414	  516	  0	  111	  342	  0	  348	  490	  0	  456	  470	  0	  401	  877	  0	   93	  549	-50	  280	  334	  0	  230	  274	  0	  165	  641	  0	  365	  688	  0	  607	  835	  0	  394	  431	  0	  328	  530	  0	  403	  529	  0	  414	  633	  0	  645	  630	  0	  429	  626	  0	  433	  628	  0
1	1	 5	19	BLANK	BLANK	  304	   70	-50	  222	   60	-50	   57	  255	-50	   69	  301	-50	  334	   79	-50	  209	   70	-50	   63	  201	-50	   58	  270	-50	  184	  208	-50	  176	  179	-50	   77	  544	-50	   46	  504	-50	  156	  153	-50	  161	  146	-50	   49	  422	-50	   90	  437	-50	   49	   71	-50	   60	   59	-50	   39	  132	-50	   49	  154	-50	   57	   65	-50	  101	   94	-50	   80	  210	-50	   47	  172	-50
1	1	 6	19	BLANK	BLANK	  312	   76	-50	  210	   62	-50	   68	  336	-50	   68	  301	-50	  343	   77	-50	  195	   68	-50	   74	  219	-50	   60	  270	-50	  207	  235	-50	  194	  195	-50	   92	  606	-50	   48	  527	-50	  168	  163	-50	  176	  167	-50	   52	  428	-50	   79	  403	-50	   68	   88	-50	   74	   75	-50	   58	  169	-50	   48	  142	-50	   61	   65	-50	  112	  104	-50	  102	  244	-50	   49	  181	-50
1	1	 7	19	BLANK	BLANK	  309	   73	-50	  223	   61	-50	   58	  257	-50	   64	  278	-50	  318	   72	-50	  205	   75	-50	   74	  219	-50	   63	  268	-50	  182	  223	-50	  184	  177	-50	   82	  576	-50	   46	  486	-50	  162	  154	-50	  185	  180	-50	   49	  398	-50	   80	  393	-50	   77	   99	-50	   79	   76	-50	   62	  171	-50	   55	  157	-50	   80	   92	-50	  116	  103	-50	   73	  178	-50	   58	  196	-50
1	1	 8	19	BLANK	BLANK	  282	   73	-50	  228	   63	-50	   60	  271	-50	   65	  290	-50	  307	   69	-50	  211	   80	-50	   72	  216	-50	   57	  265	-50	  189	  213	-50	  198	  199	-50	   82	  536	-50	   46	  522	-50	  163	  154	-50	  189	  189	-50	   52	  429	-50	   78	  392	-50	   70	   89	-50	   85	   87	-50	   62	  161	-50	   47	  141	-50	   67	   74	-50	   81	   78	-50	   88	  223	-50	   99	  282	-50
1	1	 9	19	BLANK	BLANK	  276	   71	-50	  229	   63	-50	   64	  267	-50	   70	  301	-50	  338	   74	-50	  210	   75	-50	   70	  228	-50	   58	  276	-50	  185	  209	-50	  175	  174	-50	   76	  557	-50	   47	  480	-50	  163	  152	-50	  165	  158	-50	   50	  383	-50	   80	  409	-50	   72	   83	-50	   63	   65	-50	   58	  148	-50	   60	  181	-50	   82	   82	-50	  101	   95	-50	   77	  205	-50	   90	  281	-50
1	1	10	19	BLANK	BLANK	  281	   71	-50	  227	   64	-50	   76	  280	-50	   72	  300	-50	  334	   72	-50	  213	   78	-50	   66	  213	-50	   60	  263	-50	  184	  209	-50	  178	  186	-50	   71	  547	-50	   45	  536	-50	  172	  156	-50	  180	  165	-50	   52	  413	-50	   79	  420	-50	   76	   93	-50	   86	   85	-50	   61	  147	-50	   46	  133	-50	   83	   89	-50	   71	   64	-50	  101	  230	-50	   87	  262	-50
1	1	11	19	BLANK	BLANK	  282	   76	-50	  226	   64	-50	   59	  271	-50	   69	  295	-50	  333	   72	-50	  204	   69	-50	   66	  213	-50	   55	  260	-50	  183	  216	-50	  173	  177	-50	   72	  532	-50	   44	  484	-50	  156	  155	-50	  159	  165	-50	   51	  409	-50	   73	  419	-50	   73	   92	-50	   89	   92	-50	   56	  147	-50	   46	  126	-50	   68	   74	-50	   91	   84	-50	  102	  231	-50	   74	  222	-50
1	1	12	19	BLANK	BLANK	  273	   78	-50	  228	   64	-50	   63	  267	-50	   91	  305	-50	  358	   72	-50	  207	   76	-50	   65	  207	-50	   57	  259	-50	  179	  217	-50	  162	  169	-50	   68	  513	-50	   42	  487	-50	  152	  152	-50	  148	  155	-50	   50	  385	-50	   72	  411	-50	   82	   99	-50	   66	   66	-50	   59	  164	-50	   44	  138	-50	   73	   82	-50	   71	   63	-50	   97	  243	-50	   52	  141	-50
1	1	13	19	BLANK	BLANK	  263	   75	-50	  224	   65	-50	   62	  263	-50	   61	  275	-50	  336	   74	-50	  212	   74	-50	   66	  215	-50	   54	  250	-50	  190	  211	-50	  166	  176	-50	   69	  514	-50	   41	  463	-50	  148	  159	-50	  157	  149	-50	   50	  379	-50	   74	  420	-50	   90	  116	-50	   95	  105	-50	   56	  158	-50	   44	  137	-50	   71	   80	-50	   70	   66	-50	   76	  193	-50	   57	  181	-50
1	1	14	19	BLANK	BLANK	  258	   72	-50	  235	   67	-50	   63	  267	-50	   66	  289	-50	  339	   74	-50	  201	   69	-50	   64	  213	-50	   58	  257	-50	  185	  214	-50	  164	  186	-50	   66	  486	-50	   41	  470	-50	  161	  163	-50	  154	  154	-50	   50	  354	-50	   70	  391	-50	   88	  118	-50	  114	  107	-50	   47	  138	-50	   39	  140	-50	   69	   77	-50	   73	   67	-50	   84	  225	-50	   72	  251	-50
1	1	15	19	BLANK	BLANK	  261	   72	-50	  239	   66	-50	   62	  267	-50	   65	  289	-50	  303	   74	-50	  195	   77	-50	   66	  216	-50	   61	  259	-50	  173	  207	-50	  176	  177	-50	   63	  505	-50	   42	  449	-50	  150	  155	-50	  144	  152	-50	   52	  353	-50	   70	  425	-50	   75	   91	-50	  578	  292	-50	   47	  131	-50	   42	  143	-50	   60	   67	-50	   83	   74	-50	   62	  166	-50	   50	  195	-50
1	1	16	19	BLANK	BLANK	  244	   79	-50	  245	   70	-50	   55	  237	-50	   63	  284	-50	  289	   70	-50	  206	   77	-50	   63	  215	-50	   64	  273	-50	  185	  217	-50	  177	  181	-50	   65	  500	-50	   44	  483	-50	  147	  148	-50	  138	  163	-50	   49	  344	-50	   73	  418	-50	   80	   99	-50	   90	   90	-50	   45	  133	-50	   46	  138	-50	   60	   67	-50	  132	  117	-50	   82	  198	-50	   83	  254	-50
1	1	17	19	BLANK	BLANK	  243	   78	-50	  234	   62	-50	   65	  263	-50	   59	  270	-50	  318	   66	-50	  198	   76	-50	   60	  203	-50	   67	  269	-50	  186	  212	-50	  166	  173	-50	   65	  530	-50	   43	  481	-50	  151	  168	-50	  145	  150	-50	   50	  372	-50	   71	  421	-50	   71	   93	-50	   85	   87	-50	   43	  132	-50	   43	  140	-50	   67	   75	-50	  128	  110	-50	   99	  251	-50	   60	  227	-50
1	1	18	19	BLANK	BLANK	  242	   74	-50	  236	   64	-50	   58	  261	-50	   62	  274	-50	  337	   67	-50	  195	   77	-50	   59	  198	-50	   69	  277	-50	  179	  218	-50	  174	  172	-50	   68	  509	-50	   44	  481	-50	  150	  162	-50	  141	  152	-50	   49	  359	-50	   72	  395	-50	   60	   85	-50	   82	   87	-50	   41	  125	-50	   42	  144	-50	   71	   81	-50	   97	   83	-50	  103	  248	-50	   87	  262	-50
1	1	19	19		EMPTY	  243	   72	-75	  234	   65	-75	   64	  256	-75	   62	  263	-75	  341	   71	-75	  196	   75	-75	   70	  221	-75	   71	  277	-75	  186	  224	-75	  167	  168	-75	   69	  515	-75	   44	  507	-75	  151	  157	-75	  148	  166	-75	   47	  372	-75	   73	  440	-75	   61	   85	-75	   57	   59	-75	   77	  168	-75	   41	  152	-75	   60	   64	-75	  113	  102	-75	  102	  265	-75	   64	  239	-75
1	2	 1	 1	AI323310	445817	  286	  219	  0	  300	  190	  0	  237	  422	  0	  187	  398	  0	  552	  329	  0	  370	  249	  0	  204	  312	  0	  104	  286	  0	  213	  341	  0	  302	  380	  0	  334	  968	  0	  119	  607	-50	  211	  331	  0	  209	  342	  0	  313	  816	  0	  360	  764	  0	  705	  780	  0	  248	  281	  0	  264	  547	  0	  417	  748	  0	  390	  378	  0	  168	  183	  0	  460	  742	  0	  641	 1069	  0
1	2	 2	 1	AI323314	456291	  301	  181	  0	  309	  143	  0	  164	  396	  0	  154	  462	  0	  532	  256	-50	  412	  192	  0	  152	  353	  0	   98	  335	  0	  225	  308	  0	  260	  348	  0	  174	  943	  0	   72	  579	-50	  198	  298	  0	  215	  318	  0	  199	  687	  0	  268	  755	  0	  566	  461	  0	  310	  246	  0	  134	  391	  0	  294	  584	  0	  251	  228	  0	  136	  125	  0	  209	  479	  0	  178	  498	  0
1	2	 3	 1	AI323320	457052	  807	  501	  0	  987	  542	  0	  442	 1582	  0	  741	 2479	  0	 1863	  882	  0	 1554	  739	  0	  494	 1696	  0	  197	  702	  0	 1028	  656	  0	  674	  519	  0	  995	 2784	  0	  281	 1224	  0	  648	  443	  0	 1034	  661	  0	  416	 1214	  0	  531	 1356	  0	 2675	 1274	  0	 1640	  727	  0	  244	  700	  0	  344	  849	  0	  739	  430	  0	  379	  220	  0	  227	  699	  0	  175	  611	  0
1	2	 4	 1	AI323330	458369	  479	  288	  0	  389	  182	  0	  120	  422	  0	  377	 1339	  0	 1559	  722	  0	 1244	  537	  0	  372	 1087	  0	  160	  605	  0	  836	  717	  0	  712	  667	  0	  630	 1928	  0	  203	  981	  0	  556	  438	  0	  717	  466	  0	  498	 1378	  0	  506	 1125	  0	 2165	 1249	  0	 1220	  741	  0	  489	 1079	  0	  425	  921	  0	  427	  446	  0	  489	  378	  0	  387	  857	  0	  837	 1386	  0
1	2	 5	 1	AI323335	459229	  374	  375	  0	  336	  303	  0	  252	  463	  0	  477	  898	  0	  964	  651	  0	  677	  543	  0	  352	  648	  0	  165	  352	  0	  312	  474	  0	  287	  383	  0	  556	 1231	  0	  165	  639	  0	  260	  317	  0	  298	  443	  0	  425	 1044	  0	  389	  775	  0	  731	  657	  0	  450	  422	  0	  190	  475	  0	  218	  478	  0	  231	  298	  0	  193	  198	  0	  245	  543	  0	  211	  576	  0
1	2	 6	 1	AI323339	459676	 1464	  531	  0	 1270	  354	  0	  304	 1642	  0	  739	 2592	  0	 2499	 1039	  0	 1810	  720	  0	  528	 2001	  0	  340	 1273	  0	 1402	  762	  0	 1224	  674	  0	  848	 3324	  0	  304	 1210	  0	  790	  359	  0	 1396	  598	  0	  769	 2143	  0	  528	 1694	  0	 2646	 1479	  0	 1259	  629	  0	  892	 2309	  0	  508	 1258	  0	 1842	 1710	  0	 1010	  529	  0	  535	 1406	  0	  759	 1764	  0
1	2	 7	 1	AI323701	580691	 1310	 2477	  0	 1732	 3015	  0	 2299	 2086	  0	 4632	 3832	  0	 3358	 5309	  0	 3330	 5822	  0	 3187	 2731	  0	  833	  850	  0	 1299	 2479	  0	  984	 1592	  0	 7380	 4373	  0	 1176	 1261	  0	 1327	 1997	  0	 1668	 2549	  0	 1970	 1787	  0	 3086	 2162	  0	 3822	 8323	  0	 2525	 4556	  0	 1001	  982	  0	 1256	 1035	  0	  918	 1993	  0	  725	 1545	  0	  926	  884	  0	  593	  665	  0
1	2	 8	 1	AI323707	580813	17651	14930	  0	17529	15555	  0	14163	23242	  0	24030	32076	  0	32283	25983	  0	36063	29249	  0	17375	23648	  0	 5013	 7867	  0	13131	13713	  0	10892	 9728	  0	36412	35793	  0	 6190	 8091	  0	14883	12384	  0	15900	12939	  0	12619	17125	  0	17521	19074	  0	33319	31387	  0	27117	21255	  0	 7086	10709	  0	 8184	11863	  0	13142	13911	  0	 9706	10080	  0	 6309	 8667	  0	 4170	 6139	  0
1	2	 9	 1	AI323713	580954	 3082	 3118	  0	 2749	 2654	  0	 2375	 5888	  0	 3715	 7964	  0	 7304	 6541	  0	 7251	 6820	  0	 3954	 7825	  0	 1261	 2920	  0	 2673	 2260	  0	 1608	 1239	  0	 4969	 7288	  0	 1124	 2006	  0	 2733	 1758	  0	 3073	 1798	  0	 2513	 4473	  0	 2606	 4451	  0	 9769	 8602	  0	 5263	 4067	  0	 1648	 3585	  0	 1899	 3641	  0	 3039	 2868	  0	 2542	 2313	  0	 2156	 3597	  0	 1464	 2614	  0
1	2	10	 1	AI323718	581114	 1163	 1413	  0	 1263	 1389	  0	 1154	 1572	  0	 2262	 2404	  0	 2422	 2483	  0	 2532	 2919	  0	 1834	 2024	  0	  444	  603	  0	  983	 1470	  0	  769	  945	  0	 3466	 3370	  0	  604	  997	  0	 1091	 1199	  0	 1143	 1304	  0	 1104	 1546	  0	 1940	 2054	  0	 2781	 3698	  0	 2078	 2482	  0	  724	  912	  0	  813	  999	  0	 1005	 1466	  0	  597	  842	  0	  890	 1045	  0	  486	  778	  0
1	2	11	 1	AI323569	572837	  370	  321	  0	  434	  285	  0	  227	  484	  0	  421	  754	  0	  918	  605	  0	  805	  598	  0	  522	  813	  0	  175	  405	  0	  365	  479	  0	  310	  355	  0	  633	 1374	  0	  150	  722	  0	  372	  441	  0	  412	  478	  0	  277	  787	  0	  439	  885	  0	  961	  925	  0	  558	  486	  0	  265	  553	  0	  300	  519	  0	  319	  364	  0	  240	  246	  0	  583	  829	  0	  178	  503	  0
1	2	12	 1	AI323576	573046	  600	  860	  0	  608	  812	  0	  648	  673	  0	 1030	 1002	  0	 2489	 2435	  0	 1142	 1526	  0	 1624	 1687	  0	  635	  843	  0	  688	  994	  0	  414	  568	  0	 1776	 1749	  0	  318	  798	  0	  478	  610	  0	  553	  788	  0	  721	 1010	  0	 1591	 1611	  0	 3191	 4592	  0	  839	 1446	  0	 1394	 1716	  0	 1246	 1662	  0	 1502	 2262	  0	 1064	 1508	  0	  839	 1097	  0	  741	 1156	  0
1	2	13	 1	AI323619	575105	  455	  589	  0	  505	  638	  0	  467	  663	  0	  933	 1050	  0	 1011	 1048	  0	  919	 1158	  0	  999	 1200	  0	  477	  718	  0	  405	  630	  0	  353	  454	  0	 1183	 1560	  0	  276	  788	  0	  374	  535	  0	  460	  583	  0	  537	  991	  0	  869	 1185	  0	 1996	 2608	  0	 1378	 1503	  0	  508	  818	  0	  754	 1021	  0	 1162	 1495	  0	  519	  681	  0	  546	  826	  0	  500	  884	  0
1	2	14	 1	AI323624	575326	  231	  186	  0	  269	  182	-50	  130	  306	-50	  270	  419	  0	  583	  271	-50	  409	  262	  0	  266	  411	  0	  144	  348	  0	  196	  330	  0	  226	  309	  0	  199	  942	-50	   74	  632	-50	  197	  357	  0	  238	  373	  0	  166	  624	  0	  254	  753	-50	  491	  523	  0	  197	  244	  0	  121	  360	  0	  310	  480	  0	  528	  527	  0	  171	  184	  0	  164	  420	  0	  130	  456	  0
1	2	15	 1	AI323626	575382	 1324	  567	  0	 1765	  734	  0	  446	 2169	  0	 1213	 4875	  0	 4335	 1505	  0	 4119	 1301	  0	  977	 3880	  0	  377	 1677	  0	 1488	  752	  0	 1340	  572	  0	 1759	 5639	  0	  316	 1484	  0	 1485	  639	  0	 2071	  796	  0	  661	 2309	  0	 1094	 3005	  0	 4011	 1838	  0	 3988	 1512	  0	  626	 2043	  0	  790	 2092	  0	 1965	 1204	  0	 1067	  558	  0	  417	 1466	  0	  358	 1510	  0
1	2	16	 1	AI323636	575740	  751	  869	  0	  904	  924	  0	  627	 1076	  0	 1248	 1753	  0	 1591	 1378	  0	 1539	 1457	  0	  969	 1425	  0	  334	  663	  0	  590	  810	  0	  617	  724	  0	 2117	 2742	  0	  355	  871	  0	  615	  723	  0	  974	 1031	  0	  672	 1253	  0	 1225	 1638	  0	 1317	 1688	  0	 1786	 1762	  0	  605	 1051	  0	  668	  997	  0	  921	 1147	  0	  476	  567	  0	  456	  765	  0	  369	  718	  0
